doctor_name,speciality,area,latitude,longitude,fees,rating,contact,address,availability_text,availability_flag
Dr Arvind Mehta,pediatrics,shahdara,28.695301,77.278809,800.0,4.8,+91-923686204,"Paediatrics Clinic / Hospital, Shahdara, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Payal Khurana,pediatrics,shahdara,28.686139,77.287389,600.0,3.8,+91-906044943,"Paediatrics Clinic / Hospital, Shahdara, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Mohit Bansal,pediatrics,shahdara,28.663735,77.286959,500.0,4.4,+91-939933017,"Paediatrics Clinic / Hospital, Shahdara, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr A K Verma,cardiology,dwarka,28.574071,77.024001,1500.0,4.6,+91-926064455,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rohit Malhotra,cardiology,dwarka,28.599566,77.04559,1800.0,4.4,+91-929755408,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vivek Chopra,cardiology,dwarka,28.591474,77.052721,1800.0,4.5,+91-936169126,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anil Gupta,cardiology,dwarka,28.607884,77.068849,800.0,4.2,+91-981591438,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Suresh Oberoi,cardiology,dwarka,28.578155,77.036937,800.0,4.8,+91-997376506,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Karan Mehra,cardiology,dwarka,28.612159,77.040218,1500.0,4.0,+91-998578329,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajeev Kapoor,cardiology,dwarka,28.573825,77.058701,1500.0,4.8,+91-901594558,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Nitin Bahl,cardiology,dwarka,28.599132,77.051743,800.0,3.9,+91-933966125,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Harish Khanna,cardiology,dwarka,28.585411,77.028454,1200.0,4.3,+91-958696789,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Amit Verma,cardiology,dwarka,28.594486,77.059967,1000.0,4.4,+91-962511673,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Praveen Aggarwal,cardiology,dwarka,28.581912,77.064366,1500.0,4.6,+91-984195421,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sanjay Arora,cardiology,dwarka,28.607988,77.06691,2500.0,4.6,+91-918035533,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Deepak Gupta,cardiology,dwarka,28.587166,77.061779,2000.0,4.1,+91-928105863,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rakesh Jain,cardiology,dwarka,28.573215,77.060494,2500.0,4.1,+91-965971267,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Manish Sharma,cardiology,dwarka,28.600979,77.028531,3500.0,4.3,+91-975318249,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vinod Khanna,cardiology,dwarka,28.606325,77.065994,1500.0,4.0,+91-993287810,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Arun Prakash,cardiology,dwarka,28.599151,77.030982,1000.0,4.5,+91-939248136,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Mukesh Sharma,cardiology,dwarka,28.608597,77.066891,1500.0,4.1,+91-961373296,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Pankaj Sethi,cardiology,dwarka,28.579144,77.038489,1000.0,4.1,+91-997127617,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Kumar Reddy,cardiology,dwarka,28.611888,77.024811,3000.0,4.9,+91-992223053,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ashok Tandon,cardiology,dwarka,28.59703,77.03812,3500.0,4.8,+91-967618765,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajat Batra,cardiology,dwarka,28.61588,77.034642,3500.0,4.7,+91-941812203,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anoop Saxena,cardiology,dwarka,28.586739,77.056498,2000.0,3.8,+91-959973160,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sunil Rana,cardiology,dwarka,28.588036,77.047485,2000.0,4.5,+91-924493843,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Piyush Gupta,cardiology,dwarka,28.576986,77.054307,2500.0,4.8,+91-926475883,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Gaurav Bhatia,cardiology,dwarka,28.575782,77.030394,3500.0,4.8,+91-963356460,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Naveen Malhotra,cardiology,dwarka,28.581617,77.036737,2500.0,3.9,+91-949812868,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rohit Saxena,cardiology,dwarka,28.595657,77.046332,2000.0,4.7,+91-990668188,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Mayank Anand,cardiology,dwarka,28.59906,77.061712,2500.0,3.9,+91-936286797,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Aditya Bhardwaj,cardiology,dwarka,28.616483,77.044005,1800.0,4.2,+91-904849250,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Alok Mehta,cardiology,dwarka,28.618127,77.041753,1200.0,4.0,+91-974283101,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Siddharth Jain,cardiology,dwarka,28.616502,77.033822,1200.0,4.8,+91-947102156,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ravi Bansal,cardiology,dwarka,28.616919,77.064082,800.0,4.6,+91-957778435,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Nikhil Arora,cardiology,dwarka,28.576143,77.065896,2000.0,4.7,+91-978076573,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Tarun Khanna,cardiology,dwarka,28.575068,77.048142,2000.0,4.3,+91-939895653,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sameer Goyal,cardiology,dwarka,28.592188,77.056261,2000.0,4.3,+91-945294052,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Kapil Tandon,cardiology,dwarka,28.580006,77.022973,3500.0,4.5,+91-914813851,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vikas Sood,cardiology,dwarka,28.575773,77.071536,1200.0,3.9,+91-900634753,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Amitabh Singh,cardiology,dwarka,28.599608,77.03332,1800.0,4.3,+91-975697170,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Saurav Jain,cardiology,dwarka,28.574883,77.042953,1200.0,4.4,+91-997098783,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rishabh Goel,cardiology,dwarka,28.578356,77.069046,800.0,4.4,+91-906314102,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Dinesh Arora,cardiology,dwarka,28.596387,77.02341,1500.0,4.3,+91-911965313,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Manoj Khurana,cardiology,dwarka,28.614645,77.053972,1500.0,3.8,+91-982576347,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vineet Gupta,cardiology,dwarka,28.576721,77.061552,3500.0,4.2,+91-923245245,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Naveen Sethi,cardiology,dwarka,28.604634,77.059009,1500.0,4.2,+91-990482610,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajat Khanna,cardiology,dwarka,28.592521,77.046919,800.0,4.4,+91-961821474,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Puneet Arora,cardiology,dwarka,28.586668,77.041309,1000.0,4.3,+91-929754571,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ashish Kapoor,cardiology,dwarka,28.582051,77.024471,1500.0,4.3,+91-928685235,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sandeep Goyal,cardiology,dwarka,28.603347,77.070426,2500.0,3.9,+91-918824383,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vijay Mehra,cardiology,dwarka,28.589271,77.068008,2000.0,3.9,+91-948645863,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Nitin Aggarwal,cardiology,dwarka,28.580881,77.041141,2500.0,4.4,+91-962876343,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rohini Mehta,cardiology,dwarka,28.599426,77.048867,1200.0,4.1,+91-902688931,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Yogesh Jain,cardiology,dwarka,28.591537,77.049782,800.0,4.1,+91-959734099,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Akhil Malhotra,cardiology,dwarka,28.593666,77.026248,1800.0,4.4,+91-916697599,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Suresh Jain,cardiology,dwarka,28.579734,77.063487,1500.0,4.8,+91-921397186,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ravi Malhotra,cardiology,dwarka,28.608287,77.042817,1000.0,3.8,+91-956742866,"Cardiology Clinic / Hospital, Dwarka, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr R K Gupta,cardiology,krishna nagar,28.664867,77.265806,800.0,4.7,+91-904446073,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Amitabh Jain,cardiology,krishna nagar,28.630145,77.306994,1000.0,4.5,+91-985769727,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sanjay Khosla,cardiology,krishna nagar,28.639111,77.281151,1200.0,4.0,+91-981307768,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Pawan Bhatia,cardiology,krishna nagar,28.636482,77.303577,1000.0,4.2,+91-956963022,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ajay Mehra,cardiology,krishna nagar,28.66006,77.308375,1000.0,4.3,+91-908263543,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Raman Kapoor,cardiology,krishna nagar,28.637336,77.289794,1200.0,4.6,+91-913532922,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ashok Verma,cardiology,krishna nagar,28.672003,77.290154,2500.0,4.2,+91-946805097,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Naresh Jain,cardiology,krishna nagar,28.635424,77.295044,1200.0,4.1,+91-985334165,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vijay Prakash,cardiology,krishna nagar,28.637624,77.279223,1000.0,4.8,+91-993463296,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Girish Singh,cardiology,krishna nagar,28.648301,77.278397,1800.0,4.2,+91-907426487,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Siddharth Malhotra,cardiology,krishna nagar,28.639659,77.267914,1800.0,4.5,+91-918552118,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rohit Arora,cardiology,krishna nagar,28.626561,77.271815,3000.0,4.6,+91-927309219,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Tarun Gupta,cardiology,krishna nagar,28.670491,77.2712,800.0,4.6,+91-962726870,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Deepender Singh,cardiology,krishna nagar,28.656611,77.28571,1000.0,4.7,+91-947868195,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Hemant Kumar,cardiology,krishna nagar,28.637161,77.306106,1200.0,3.9,+91-940975333,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sachin Yadav,cardiology,krishna nagar,28.637021,77.275788,800.0,4.1,+91-960794524,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Mahesh Sharma,cardiology,krishna nagar,28.667565,77.284521,2000.0,4.2,+91-934711858,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Yogesh Agarwal,cardiology,krishna nagar,28.663577,77.265904,1500.0,4.7,+91-906211506,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Prakash Narayan,cardiology,krishna nagar,28.671825,77.291111,3500.0,4.1,+91-972022825,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Dinesh Chandra,cardiology,krishna nagar,28.67166,77.294508,3000.0,4.7,+91-926738824,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anil Bhalla,cardiology,krishna nagar,28.659975,77.298756,1500.0,4.2,+91-997962546,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ramesh Chopra,cardiology,krishna nagar,28.655661,77.283101,800.0,4.0,+91-945308327,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vikas Khurana,cardiology,krishna nagar,28.63644,77.303788,1500.0,4.6,+91-993388187,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajat Verma,cardiology,krishna nagar,28.65135,77.298052,1200.0,3.9,+91-944987108,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anupam Goyal,cardiology,krishna nagar,28.655135,77.268078,1000.0,4.3,+91-939604250,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Pranav Joshi,cardiology,krishna nagar,28.632506,77.273678,800.0,4.7,+91-928356399,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Kunal Sharma,cardiology,krishna nagar,28.654807,77.276074,1000.0,4.7,+91-984822430,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rupesh Jain,cardiology,krishna nagar,28.630395,77.294655,1500.0,3.9,+91-961704976,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Bhupinder Singh,cardiology,krishna nagar,28.656314,77.293596,1200.0,3.8,+91-953564047,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Naveen Kumar,cardiology,krishna nagar,28.646244,77.299908,1000.0,4.0,+91-929384565,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rohit Sehgal,cardiology,krishna nagar,28.638171,77.293392,1800.0,4.0,+91-945744141,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sandeep Jain,cardiology,krishna nagar,28.663694,77.266237,3000.0,3.8,+91-933893819,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Amit Sood,cardiology,krishna nagar,28.66775,77.298568,3000.0,4.2,+91-919476767,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Pankaj Khanna,cardiology,krishna nagar,28.65785,77.29166,2000.0,4.8,+91-927466729,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vivek Tandon,cardiology,krishna nagar,28.625268,77.275926,800.0,4.8,+91-984875840,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Gaurav Mehta,cardiology,krishna nagar,28.656502,77.271912,1000.0,4.4,+91-982248865,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ashish Bansal,cardiology,krishna nagar,28.629848,77.27265,3500.0,4.7,+91-935745825,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sunil Joshi,cardiology,krishna nagar,28.667007,77.264128,1800.0,4.9,+91-991535490,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Nitin Saxena,cardiology,krishna nagar,28.629803,77.2968,2500.0,4.5,+91-960167249,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Harish Goyal,cardiology,krishna nagar,28.65085,77.277022,1200.0,4.0,+91-973996221,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Manoj Tiwari,cardiology,krishna nagar,28.642061,77.286869,2500.0,4.3,+91-957113811,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Alok Sharma,cardiology,krishna nagar,28.632036,77.293797,1800.0,4.5,+91-978487912,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rakesh Sood,cardiology,krishna nagar,28.641452,77.272876,2500.0,4.7,+91-990231093,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Vinay Arora,cardiology,krishna nagar,28.646394,77.292339,3500.0,4.3,+91-991895033,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anoop Bansal,cardiology,krishna nagar,28.627154,77.291777,2000.0,4.7,+91-966308967,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sameer Khurana,cardiology,krishna nagar,28.650404,77.293328,800.0,4.8,+91-922721986,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Devender Pal,cardiology,krishna nagar,28.626356,77.296899,3500.0,4.6,+91-920212608,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Mohit Jain,cardiology,krishna nagar,28.649947,77.282537,3000.0,4.3,+91-925878690,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Yash Gupta,cardiology,krishna nagar,28.65414,77.300525,1200.0,4.8,+91-975489409,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Ankur Arora,cardiology,krishna nagar,28.652375,77.308896,2500.0,4.3,+91-921527649,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Pradeep Mehta,cardiology,krishna nagar,28.63229,77.272166,1800.0,4.4,+91-936624838,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Keshav Goyal,cardiology,krishna nagar,28.64228,77.260064,3000.0,4.1,+91-952434787,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Sanjiv Aggarwal,cardiology,krishna nagar,28.630315,77.272347,1800.0,4.9,+91-973776837,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajiv Malhotra,cardiology,krishna nagar,28.652346,77.30759,1000.0,4.8,+91-950541796,"Cardiology Clinic / Hospital, Krishna Nagar, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Anuj Gupta,cardiology,rohini,28.728129,77.113895,2500.0,4.6,+91-994424042,"Cardiology Clinic / Hospital, Rohini, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rajesh Kumar,cardiology,rohini,28.73312,77.107053,3500.0,4.3,+91-973881008,"Cardiology Clinic / Hospital, Rohini, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Aakash Sharma,cardiology,rohini,28.722762,77.089248,800.0,4.1,+91-944806088,"Cardiology Clinic / Hospital, Rohini, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
Dr Rakesh Gupta,cardiology,rohini,28.707613,77.086797,3500.0,4.8,+91-993367946,"Cardiology Clinic / Hospital, Rohini, Delhi","Mon–Sat | 9:30 AM – 1:30 PM, 4:30 PM – 7:30 PM",1
